,,,日時,乗車ID,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,時間,降車時間,合成キー,評価,,,
★,☆,15,2018/11/11 15:48,000-089-BLUE,12700,乗客アプリ（目的地から）,5935,838,4,1,2018/11/11 15:49,,,35.441002 139.650809,横浜元町ショッピングストリート,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/11 16:07,,2018/11/11 16:22,,2018/11/11 15:58,2018/11/11 15:58,0:00:00,0:00:00,,00,08,,,2018/11/11 15:48,1900/1/0 0:00,43415.65833333330,#N/A,,※330行と同一人物と思われるため一番短いものを採用,
★,☆,15,2018/11/11 15:49,111-292-SUN,12702,乗客アプリ（簡単予約）,5917,357,1,1,2018/11/11 15:50,,,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.443908 139.635249,イセザキ・モール,2018/11/11 15:59,,2018/11/11 16:21,,2018/11/11 15:59,2018/11/11 15:59,0:00:00,0:00:00,,00,00,,,2018/11/11 15:49,1900/1/0 0:00,43415.65902777780,#N/A,,,
★,-,16,2018/11/11 15:11,166-817-agekke,12655,まちかど端末（店舗から）,0,746,1,1,,2018/11/11 16:11,2018/11/11 16:31,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.456605 139.635327,横浜ベイホテル東急,2018/11/11 16:10,2018/11/11 16:10,2018/11/11 16:30,2018/11/11 16:34,2018/11/11 16:10,2018/11/11 16:10,0:20:15,0:20:15,1268,00,00,10,09,2018/11/11 15:11,2018/11/11 16:31,43415.632638888943415.6881944444,#N/A,,,
★,-,16,2018/11/11 15:45,018-179-RED 026-444-GREEN 018-178-RED,12693,乗客アプリ（地図から）,5932,424,2,3,,2018/11/11 16:43,2018/11/11 16:56,35.452963 139.642093,横浜赤レンガ倉庫,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/11 16:45,2018/11/11 16:45,2018/11/11 16:57,2018/11/11 16:58,2018/11/11 16:45,2018/11/11 16:45,0:12:42,0:38:06,,00,00,,,2018/11/11 15:45,2018/11/11 16:56,43415.6562543415.7055555556,肯定的,,,
★,-,16,2018/11/11 15:46,167-530-CAKE,12695,乗客アプリWeb（地図から）,5890,607,1,4,,2018/11/11 16:49,2018/11/11 16:58,35.452963 139.642093,横浜赤レンガ倉庫,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/11 16:46,2018/11/11 16:54,2018/11/11 17:02,2018/11/11 17:10,2018/11/11 16:46,2018/11/11 16:46,0:08:56,0:35:44,,03,03,,,2018/11/11 15:46,2018/11/11 16:58,43415.656944444443415.7069444444,#N/A,,,
★,-,16,2018/11/11 15:48,167-528-CAKE,12699,乗客アプリWeb（地図から）,5887,222,2,1,,2018/11/11 16:45,2018/11/11 17:04,35.452963 139.642093,横浜赤レンガ倉庫,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/11 16:48,2018/11/11 16:48,2018/11/11 17:11,2018/11/11 17:11,2018/11/11 16:48,2018/11/11 16:48,0:18:40,0:18:40,,00,00,,,2018/11/11 15:48,2018/11/11 17:04,43415.658333333343415.7111111111,#N/A,,,
★,-,16,2018/11/11 15:50,000-089-BLUE,12703,乗客アプリ（目的地から）,5935,322,4,1,,2018/11/11 16:52,2018/11/11 17:07,35.441002 139.650809,横浜元町ショッピングストリート,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/11 16:50,2018/11/11 16:50,2018/11/11 17:05,2018/11/11 17:05,2018/11/11 16:50,2018/11/11 16:50,0:15:07,0:15:07,,01,01,,,2018/11/11 15:50,2018/11/11 17:07,43415.659722222243415.7131944444,#N/A,,,
★,-,16,2018/11/11 15:50,111-292-SUN,12705,乗客アプリ（簡単予約）,5917,266,1,1,,2018/11/11 16:03,2018/11/11 16:22,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.443908 139.635249,イセザキ・モール,2018/11/11 16:00,2018/11/11 16:00,2018/11/11 16:21,2018/11/11 16:21,2018/11/11 16:00,2018/11/11 16:00,0:19:12,0:19:12,,02,02,,,2018/11/11 15:50,2018/11/11 16:22,43415.659722222243415.6819444444,肯定的,,,
★,-,16,2018/11/11 15:55,062-620-BANANA 062-624-BANANA 062-622-BANANA 062-621-BANANA,12710,まちかど端末（乗降ポイントから）,0,464,8,4,,2018/11/11 16:52,2018/11/11 17:08,35.452963 139.642093,横浜赤レンガ倉庫,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/11 16:55,2018/11/11 16:55,2018/11/11 17:10,2018/11/11 17:10,2018/11/11 16:55,2018/11/11 16:55,0:15:32,1:02:08,,00,00,,,2018/11/11 15:55,2018/11/11 17:08,43415.663194444443415.7138888889,#N/A,,,
-,-,16,2018/11/11 16:00,114-978-SUN 113-698-SUN,12716,乗客アプリ（地図から）,5712,638,5,2,,2018/11/11 16:06,2018/11/11 16:15,35.443908 139.635249,イセザキ・モール,35.443659 139.650847,横浜マリンタワー,2018/11/11 16:14,2018/11/11 16:14,2018/11/11 16:26,2018/11/11 16:26,,2018/11/11 16:00,0:08:34,0:17:08,,00,06,,,2018/11/11 16:00,2018/11/11 16:15,43415.666666666743415.6770833333,#N/A,,,
-,-,16,2018/11/11 16:02,023-337-GREEN,12717,乗客アプリ（地図から）,4092,994,11,1,,2018/11/11 16:09,2018/11/11 16:31,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.441002 139.650809,横浜元町ショッピングストリート,2018/11/11 16:12,2018/11/11 16:12,2018/11/11 16:33,2018/11/11 16:33,,2018/11/11 16:02,0:22:18,0:22:18,,00,07,,,2018/11/11 16:02,2018/11/11 16:31,43415.668055555643415.6881944444,#N/A,,,
-,-,16,2018/11/11 16:05,166-623-agekke,12719,乗客アプリ（目的地から）,5695,877,1,1,,2018/11/11 16:11,2018/11/11 16:31,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.456605 139.635327,横浜ベイホテル東急,2018/11/11 16:10,2018/11/11 16:10,2018/11/11 16:33,2018/11/11 16:33,,2018/11/11 16:05,0:20:18,0:20:18,,01,06,,,2018/11/11 16:05,2018/11/11 16:31,43415.670138888943415.6881944444,#N/A,,,
-,-,16,2018/11/11 16:05,003-361-BLUE 019-207-RED 003-359-BLUE,12722,乗客アプリ（地図から）,5940,394,13,3,,2018/11/11 16:15,2018/11/11 16:19,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.453715 139.638133,横浜ワールドポーターズ,2018/11/11 16:20,2018/11/11 16:20,2018/11/11 16:34,2018/11/11 16:28,,2018/11/11 16:05,0:04:17,0:12:51,,00,09,,,2018/11/11 16:05,2018/11/11 16:19,43415.670138888943415.6798611111,肯定的,,,
-,-,16,2018/11/11 16:10,110-501-SUN 110-348-SUN 110-349-SUN,12725,乗客アプリ（目的地から）,1962,500,5,3,,2018/11/11 16:24,2018/11/11 16:45,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.456605 139.635327,横浜ベイホテル東急,2018/11/11 16:23,2018/11/11 16:23,2018/11/11 16:44,2018/11/11 16:50,,2018/11/11 16:10,0:20:57,1:02:51,,01,14,,,2018/11/11 16:10,2018/11/11 16:45,43415.673611111143415.6979166667,肯定的,,,
-,-,16,2018/11/11 16:12,167-548-CAKE,12727,乗客アプリ（簡単予約）,5871,440,10,3,,2018/11/11 16:30,2018/11/11 16:40,35.441441 139.648505,横浜中華街朱雀門,35.453715 139.638133,横浜ワールドポーターズ,2018/11/11 16:31,2018/11/11 16:31,2018/11/11 16:47,2018/11/11 16:47,,2018/11/11 16:12,0:10:26,0:31:18,,00,18,,,2018/11/11 16:12,2018/11/11 16:40,43415.67543415.6944444444,#N/A,,,
-,-,16,2018/11/11 16:13,110-820-SUN,12728,乗客アプリ（簡単予約）,4956,317,8,1,,2018/11/11 16:19,2018/11/11 16:26,35.450554 139.632616,横浜桜木町ワシントンホテル,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/11/11 16:21,2018/11/11 16:24,2018/11/11 16:33,2018/11/11 16:36,,2018/11/11 16:13,0:06:42,0:06:42,,00,06,,,2018/11/11 16:13,2018/11/11 16:26,43415.675694444443415.6847222222,#N/A,,,
-,-,16,2018/11/11 16:13,167-550-CAKE,12729,乗客アプリ（目的地から）,3848,964,8,2,,2018/11/11 16:19,2018/11/11 16:31,35.450554 139.632616,横浜桜木町ワシントンホテル,35.455715 139.638114,横浜みなとみらい万葉倶楽部,2018/11/11 16:24,2018/11/11 16:24,2018/11/11 16:40,2018/11/11 16:40,,2018/11/11 16:13,0:12:12,0:24:24,,00,06,,,2018/11/11 16:13,2018/11/11 16:31,43415.675694444443415.6881944444,#N/A,,,
-,-,16,2018/11/11 16:15,010-343-RED 064-062-BANANA,12731,まちかど端末（店舗から）,0,21,3,2,,2018/11/11 16:40,2018/11/11 16:40,35.443073 139.651914,横浜人形の家,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/11 16:34,2018/11/11 16:36,2018/11/11 16:51,2018/11/11 16:52,,2018/11/11 16:15,0:00:14,0:00:28,,05,25,,,2018/11/11 16:15,2018/11/11 16:40,43415.677083333343415.6944444444,否定的,,,
★,-,16,2018/11/11 16:15,103-226-SNOW 105-666-SNOW,12732,乗客アプリ（地図から）,5925,589,13,2,,2018/11/11 16:31,2018/11/11 16:39,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443908 139.635249,イセザキ・モール,2018/11/11 16:37,2018/11/11 16:37,2018/11/11 16:52,2018/11/11 16:52,2018/11/11 16:25,2018/11/11 16:25,0:07:49,0:15:38,,00,05,,,2018/11/11 16:15,2018/11/11 16:39,43415.677083333343415.69375,#N/A,,,
★,-,16,2018/11/11 16:17,113-595-SUN,12733,乗客アプリ（簡単予約）,5143,365,5,1,,2018/11/11 16:27,2018/11/11 16:37,35.441441 139.648505,横浜中華街朱雀門,35.443908 139.635249,イセザキ・モール,2018/11/11 16:27,2018/11/11 16:27,2018/11/11 16:37,2018/11/11 16:37,2018/11/11 16:27,2018/11/11 16:27,0:09:17,0:09:17,,00,00,,,2018/11/11 16:17,2018/11/11 16:37,43415.678472222243415.6923611111,肯定的,,,
★,-,16,2018/11/11 16:21,166-590-agekke,12734,乗客アプリ（地図から）,1751,241,11,1,,2018/11/11 16:25,2018/11/11 17:01,35.447541 139.644914,シルク博物館,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/11 16:31,2018/11/11 16:31,2018/11/11 17:00,2018/11/11 17:00,2018/11/11 16:31,2018/11/11 16:31,0:36:22,0:36:22,,00,00,,,2018/11/11 16:21,2018/11/11 17:01,43415.6812543415.7090277778,#N/A,,,
-,-,16,2018/11/11 16:23,111-017-SUN 111-021-SUN,12738,乗客アプリ（地図から）,4140,146,9,2,,2018/11/11 16:29,2018/11/11 16:43,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/11/11 16:32,2018/11/11 16:32,2018/11/11 16:47,2018/11/11 16:47,,2018/11/11 16:23,0:13:41,0:27:22,,00,06,,,2018/11/11 16:23,2018/11/11 16:43,43415.682638888943415.6965277778,#N/A,,,
-,-,16,2018/11/11 16:23,062-700-BANANA 063-754-BANANA,12739,まちかど端末（店舗から）,0,43,6,2,,2018/11/11 16:28,2018/11/11 16:31,35.448676 139.635696,横浜平和プラザホテル,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/11 16:25,2018/11/11 16:26,2018/11/11 16:32,2018/11/11 16:33,,2018/11/11 16:23,0:02:47,0:05:34,,03,05,,,2018/11/11 16:23,2018/11/11 16:31,43415.682638888943415.6881944444,#N/A,,,
-,-,16,2018/11/11 16:24,107-240-SNOW 113-633-SUN 026-980-GREEN 113-943-SUN 028-358-GREEN,12740,乗客アプリ（地図から）,5119,347,6,5,,2018/11/11 16:37,2018/11/11 16:50,35.454389 139.630904,横浜ランドマークタワー,35.445783 139.642958,横浜情報文化センター,2018/11/11 16:41,2018/11/11 16:41,2018/11/11 16:57,2018/11/11 16:57,,2018/11/11 16:24,0:12:34,1:02:50,,00,13,,,2018/11/11 16:24,2018/11/11 16:50,43415.683333333343415.7013888889,#N/A,,,
-,-,16,2018/11/11 16:31,103-751-SNOW 105-813-SNOW 103-203-SNOW 103-754-SNOW,12742,乗客アプリ（地図から）,5911,775,8,4,,2018/11/11 16:44,2018/11/11 16:51,35.45435 139.631762,横浜ロイヤルパークホテル,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/11 16:41,2018/11/11 16:41,2018/11/11 16:54,2018/11/11 16:54,,2018/11/11 16:31,0:07:02,0:28:08,,03,12,,,2018/11/11 16:31,2018/11/11 16:51,43415.688194444443415.7020833333,#N/A,,,
-,-,16,2018/11/11 16:31,112-628-SUN 111-793-SUN 112-629-SUN,12743,乗客アプリ（地図から）,2759,355,10,3,,2018/11/11 16:34,2018/11/11 16:45,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.45435 139.631762,横浜ロイヤルパークホテル,2018/11/11 16:35,2018/11/11 16:35,2018/11/11 16:57,2018/11/11 16:57,,2018/11/11 16:31,0:11:41,0:35:03,,00,02,,,2018/11/11 16:31,2018/11/11 16:45,43415.688194444443415.6979166667,肯定的,,,
-,-,16,2018/11/11 16:32,105-818-SNOW 104-039-SNOW,12744,乗客アプリ（簡単予約）,3668,565,9,2,,2018/11/11 16:41,2018/11/11 17:00,35.450554 139.632616,横浜桜木町ワシントンホテル,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/11 16:41,2018/11/11 16:41,2018/11/11 16:55,2018/11/11 17:02,,2018/11/11 16:32,0:18:35,0:37:10,,00,09,,,2018/11/11 16:32,2018/11/11 17:00,43415.688888888943415.7083333333,#N/A,,,
-,-,16,2018/11/11 16:33,028-334-GREEN 027-839-GREEN 023-312-GREEN,12745,乗客アプリ（目的地から）,5678,201,11,3,,2018/11/11 16:36,2018/11/11 16:45,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/11 16:36,2018/11/11 16:36,2018/11/11 16:51,2018/11/11 16:51,,2018/11/11 16:33,0:09:12,0:27:36,,00,02,,,2018/11/11 16:33,2018/11/11 16:45,43415.689583333343415.6979166667,#N/A,,,
-,-,16,2018/11/11 16:35,111-252-SUN 110-383-SUN,12747,乗客アプリ（地図から）,4983,612,13,2,,2018/11/11 16:49,2018/11/11 16:59,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.441441 139.648505,横浜中華街朱雀門,2018/11/11 16:56,2018/11/11 16:56,2018/11/11 17:15,2018/11/11 17:15,,2018/11/11 16:35,0:09:42,0:19:24,,00,14,,,2018/11/11 16:35,2018/11/11 16:59,43415.690972222243415.7076388889,肯定的,,,
-,-,16,2018/11/11 16:38,018-162-RED,12748,まちかど端末（店舗から）,0,488,6,1,,2018/11/11 16:42,2018/11/11 16:55,35.45435 139.631762,横浜ロイヤルパークホテル,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/11/11 16:42,2018/11/11 16:42,2018/11/11 16:57,2018/11/11 16:57,,2018/11/11 16:38,0:12:32,0:12:32,,00,03,,,2018/11/11 16:38,2018/11/11 16:55,43415.693055555643415.7048611111,#N/A,,,
-,-,16,2018/11/11 16:40,111-887-SUN,12752,乗客アプリ（地図から）,4397,291,3,1,,2018/11/11 16:49,2018/11/11 16:54,35.448801 139.636702,ホテルルートイン横浜馬車道,35.454389 139.630904,横浜ランドマークタワー,2018/11/11 16:50,2018/11/11 16:50,2018/11/11 17:06,2018/11/11 17:03,,2018/11/11 16:40,0:05:25,0:05:25,,00,08,,,2018/11/11 16:40,2018/11/11 16:54,43415.694444444443415.7041666667,#N/A,,,
★,-,16,2018/11/11 16:41,113-594-SUN,12753,乗客アプリ（地図から）,5934,581,9,1,,2018/11/11 16:52,2018/11/11 17:04,35.443908 139.635249,イセザキ・モール,35.441002 139.650809,横浜元町ショッピングストリート,2018/11/11 16:53,2018/11/11 16:53,2018/11/11 17:09,2018/11/11 17:07,2018/11/11 16:51,2018/11/11 16:51,0:11:50,0:11:50,,00,01,,,2018/11/11 16:41,2018/11/11 17:04,43415.695138888943415.7111111111,#N/A,,,
-,-,16,2018/11/11 16:41,113-562-SUN 113-657-SUN,12754,乗客アプリ（簡単予約）,3647,512,5,2,,2018/11/11 17:00,2018/11/11 17:06,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.44291 139.650404,みなとみらい線　元町・中華街駅,2018/11/11 17:04,2018/11/11 17:04,2018/11/11 17:12,2018/11/11 17:12,,2018/11/11 16:41,0:06:13,0:12:26,,00,19,,,2018/11/11 16:41,2018/11/11 17:06,43415.695138888943415.7125,#N/A,,,
-,-,16,2018/11/11 16:42,003-361-BLUE 019-207-RED 003-359-BLUE,12755,乗客アプリ（地図から）,5940,639,11,3,,2018/11/11 16:52,2018/11/11 17:04,35.453715 139.638133,横浜ワールドポーターズ,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/11 16:55,2018/11/11 16:55,2018/11/11 17:12,2018/11/11 17:12,,2018/11/11 16:42,0:12:26,0:37:18,,00,10,,,2018/11/11 16:42,2018/11/11 17:04,43415.695833333343415.7111111111,肯定的,,,
-,-,16,2018/11/11 16:43,111-292-SUN,12756,乗客アプリ（簡単予約）,5917,394,9,1,,2018/11/11 16:52,2018/11/11 17:04,35.443908 139.635249,イセザキ・モール,35.441002 139.650809,横浜元町ショッピングストリート,2018/11/11 16:54,2018/11/11 16:54,2018/11/11 17:06,2018/11/11 17:06,,2018/11/11 16:43,0:11:34,0:11:34,,00,09,,,2018/11/11 16:43,2018/11/11 17:04,43415.696527777843415.7111111111,#N/A,,,
-,-,16,2018/11/11 16:43,018-619-RED 019-524-RED,12757,乗客アプリ（地図から）,5945,336,10,2,,2018/11/11 16:52,2018/11/11 17:04,35.452963 139.642093,横浜赤レンガ倉庫,35.441002 139.650809,横浜元町ショッピングストリート,2018/11/11 16:58,2018/11/11 16:58,2018/11/11 17:12,2018/11/11 17:12,,2018/11/11 16:43,0:11:46,0:23:32,,00,08,,,2018/11/11 16:43,2018/11/11 17:04,43415.696527777843415.7111111111,#N/A,,,
-,-,16,2018/11/11 16:44,068-192-BANANA,12758,乗客アプリ（目的地から）,4746,590,3,1,,2018/11/11 16:55,2018/11/11 16:59,35.45435 139.631762,横浜ロイヤルパークホテル,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/11 17:05,2018/11/11 17:05,2018/11/11 17:14,2018/11/11 17:03,,2018/11/11 16:44,0:04:16,0:04:16,,00,10,,,2018/11/11 16:44,2018/11/11 16:59,43415.697222222243415.7076388889,#N/A,,,
-,-,16,2018/11/11 16:46,018-716-RED,12759,まちかど端末（乗降ポイントから）,0,773,6,1,,2018/11/11 17:00,2018/11/11 17:10,35.441002 139.650809,横浜元町ショッピングストリート,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,2018/11/11 16:59,2018/11/11 17:00,2018/11/11 17:13,2018/11/11 17:15,,2018/11/11 16:46,0:10:17,0:10:17,,01,14,,,2018/11/11 16:46,2018/11/11 17:10,43415.698611111143415.7152777778,#N/A,,,
-,-,16,2018/11/11 16:54,108-171-SNOW 067-042-BANANA 108-170-SNOW,12766,乗客アプリ（地図から）,3481,593,11,3,,2018/11/11 17:09,2018/11/11 17:20,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/11 17:12,2018/11/11 17:12,2018/11/11 17:29,2018/11/11 17:33,,2018/11/11 16:54,0:10:41,0:32:03,,00,15,,,2018/11/11 16:54,2018/11/11 17:20,43415.704166666743415.7222222222,肯定的,,,
-,-,16,2018/11/11 16:55,103-181-SNOW 103-180-SNOW 103-960-SNOW,12768,乗客アプリ（地図から）,5834,345,3,3,,2018/11/11 17:04,2018/11/11 17:14,35.454389 139.630904,横浜ランドマークタワー,35.443908 139.635249,イセザキ・モール,2018/11/11 17:08,2018/11/11 17:08,2018/11/11 17:21,2018/11/11 17:21,,2018/11/11 16:55,0:10:25,0:31:15,,00,08,,,2018/11/11 16:55,2018/11/11 17:14,43415.704861111143415.7180555556,#N/A,,,
-,-,16,2018/11/11 16:56,166-574-agekke,12769,乗客アプリ（目的地から）,3600,524,4,1,,2018/11/11 17:01,2018/11/11 17:11,35.443908 139.635249,イセザキ・モール,35.456605 139.635327,横浜ベイホテル東急,2018/11/11 17:03,2018/11/11 17:03,2018/11/11 17:20,2018/11/11 17:20,,2018/11/11 16:56,0:10:25,0:10:25,,00,05,,,2018/11/11 16:56,2018/11/11 17:11,43415.705555555643415.7159722222,#N/A,,,
-,-,16,2018/11/11 16:57,103-709-SNOW 103-651-SNOW 103-708-SNOW 103-710-SNOW,12770,乗客アプリ（地図から）,5898,179,6,4,,2018/11/11 17:36,2018/11/11 17:49,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.443908 139.635249,イセザキ・モール,2018/11/11 17:24,2018/11/11 17:26,2018/11/11 17:45,2018/11/11 17:49,,2018/11/11 16:57,0:12:51,0:51:24,,11,39,,,2018/11/11 16:57,2018/11/11 17:49,43415.7062543415.7423611111,#N/A,,,
-,-,16,2018/11/11 16:58,166-614-agekke,12771,乗客アプリ（地図から）,2435,729,1,1,,2018/11/11 17:09,2018/11/11 17:18,35.456605 139.635327,横浜ベイホテル東急,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/11 17:13,2018/11/11 17:13,2018/11/11 17:21,2018/11/11 17:21,,2018/11/11 16:58,0:09:09,0:09:09,,00,10,,,2018/11/11 16:58,2018/11/11 17:18,43415.706944444443415.7208333333,#N/A,,,
★,☆,16,2018/11/11 15:41,018-179-RED 026-444-GREEN 018-178-RED,12684,乗客アプリ（簡単予約）,5932,861,1,3,2018/11/11 15:44,,,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/11 16:41,,2018/11/11 16:54,,2018/11/11 16:41,2018/11/11 16:41,0:00:00,0:00:00,,00,00,,,2018/11/11 15:41,1900/1/0 0:00,43415.65347222220,#N/A,,,
-,☆,16,2018/11/11 16:00,105-367-SNOW 105-655-SNOW 103-173-SNOW,12715,乗客アプリ（目的地から）,5819,634,9,3,2018/11/11 16:02,,,35.453715 139.638133,横浜ワールドポーターズ,35.443659 139.650847,横浜マリンタワー,2018/11/11 16:29,,2018/11/11 16:45,,,2018/11/11 16:00,0:00:00,0:00:00,,00,,,,2018/11/11 16:00,1900/1/0 0:00,43415.66666666670,#N/A,,※381行と同一人物と思われるため一番短いものを採用,
