,,,日時,乗車ID,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,時間,降車時間,合成キー,評価,,,
-,-,17,2018/11/13 17:47,167-589-CAKE,13556,乗客アプリWeb（簡単予約）,5430,248,9,1,,2018/11/13 18:08,2018/11/13 18:22,35.443659 139.650847,横浜マリンタワー,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/13 18:09,2018/11/13 18:09,2018/11/13 18:24,2018/11/13 18:23,,2018/11/13 17:47,0:13:46,0:13:46,,00,21,,,2018/11/13 17:47,2018/11/13 18:22,43417.740972222243417.7652777778,#N/A,,,
-,-,17,2018/11/13 17:54,008-156-BLUE,13561,まちかど端末（店舗から）,0,872,7,1,,2018/11/13 17:57,2018/11/13 18:03,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/13 18:00,2018/11/13 18:00,2018/11/13 18:11,2018/11/13 18:11,,2018/11/13 17:54,0:05:50,0:05:50,,00,02,,,2018/11/13 17:54,2018/11/13 18:03,43417.745833333343417.7520833333,#N/A,,,
★,☆,17,2018/11/13 16:39,167-614-CAKE,13505,乗客アプリ（地図から）,5536,32,11,2,2018/11/13 16:39,,,35.450554 139.632616,横浜桜木町ワシントンホテル,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/13 17:39,,2018/11/13 18:00,,2018/11/13 17:39,2018/11/13 17:39,0:00:00,0:00:00,,00,00,,,2018/11/13 16:39,1900/1/0 0:00,43417.693750,#N/A,,,
★,☆,17,2018/11/13 16:42,167-583-CAKE,13508,乗客アプリ（目的地から）,5037,180,11,1,2018/11/13 16:42,,,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.443908 139.635249,イセザキ・モール,2018/11/13 17:42,,2018/11/13 17:52,,2018/11/13 17:42,2018/11/13 17:42,0:00:00,0:00:00,,00,00,,,2018/11/13 16:42,1900/1/0 0:00,43417.69583333330,#N/A,,,
-,☆,17,2018/11/13 17:00,068-537-BANANA,13519,乗客アプリ（地図から）,6098,636,1,1,2018/11/13 17:00,,,35.443704 139.651332,ホテルメルパルク横浜,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/13 17:03,,2018/11/13 17:18,,,2018/11/13 17:00,0:00:00,0:00:00,,00,02,,,2018/11/13 17:00,1900/1/0 0:00,43417.70833333330,#N/A,,,
★,☆,17,2018/11/13 17:33,027-886-GREEN,13546,乗客アプリ（目的地から）,2215,907,7,1,2018/11/13 17:34,,,35.453715 139.638133,横浜ワールドポーターズ,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/13 17:54,,2018/11/13 18:05,,2018/11/13 17:43,2018/11/13 17:43,0:00:00,0:00:00,,00,11,,,2018/11/13 17:33,1900/1/0 0:00,43417.731250,#N/A,,,
★,☆,17,2018/11/13 17:45,167-589-CAKE,13554,乗客アプリWeb（簡単予約）,5430,828,11,1,2018/11/13 17:46,,,35.443659 139.650847,横浜マリンタワー,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/13 18:13,,2018/11/13 18:35,,2018/11/13 17:55,2018/11/13 17:55,0:00:00,0:00:00,,00,17,,,2018/11/13 17:45,1900/1/0 0:00,43417.73958333330,#N/A,,,
-,☆,17,2018/11/13 17:47,112-669-SUN,13557,乗客アプリ（地図から）,5709,736,6,1,2018/11/13 17:55,,,35.443908 139.635249,イセザキ・モール,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/13 18:38,,2018/11/13 18:52,,,2018/11/13 17:47,0:00:00,0:00:00,,00,50,,,2018/11/13 17:47,1900/1/0 0:00,43417.74097222220,#N/A,,,
-,☆,17,2018/11/13 17:48,019-811-RED,13558,乗客アプリ（目的地から）,5351,398,5,1,2018/11/13 17:48,,,35.445783 139.642958,横浜情報文化センター,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/13 18:36,,2018/11/13 18:52,,,2018/11/13 17:48,0:00:00,0:00:00,,00,47,,,2018/11/13 17:48,1900/1/0 0:00,43417.74166666670,#N/A,,,
-,☆,17,2018/11/13 17:50,105-574-SNOW,13559,まちかど端末（店舗から）,0,720,5,1,2018/11/13 17:51,,,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.443908 139.635249,イセザキ・モール,2018/11/13 18:33,,2018/11/13 18:44,,,2018/11/13 17:50,0:00:00,0:00:00,,00,43,,,2018/11/13 17:50,1900/1/0 0:00,43417.74305555560,#N/A,,,
-,☆,17,2018/11/13 17:53,066-235-BANANA,13560,まちかど端末（店舗から）,0,255,7,1,2018/11/13 17:55,,,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/13 18:00,,2018/11/13 18:11,,,2018/11/13 17:53,0:00:00,0:00:00,,00,06,,,2018/11/13 17:53,1900/1/0 0:00,43417.74513888890,#N/A,,,
-,-,18,2018/11/13 18:00,068-375-BANANA 070-562-ORANGE 070-561-ORANGE 070-216-ORANGE,13563,まちかど端末（店舗から）,0,516,1,4,,2018/11/13 18:13,2018/11/13 18:19,35.443704 139.651332,ホテルメルパルク横浜,35.456605 139.635327,横浜ベイホテル東急,2018/11/13 18:14,2018/11/13 18:14,2018/11/13 18:34,2018/11/13 18:34,,2018/11/13 18:00,0:06:55,0:27:40,500,00,12,13,11,2018/11/13 18:00,2018/11/13 18:19,43417.7543417.7631944444,#N/A,,,
-,-,18,2018/11/13 18:02,018-946-RED,13565,まちかど端末（乗降ポイントから）,0,608,2,1,,2018/11/13 18:05,2018/11/13 18:18,35.452963 139.642093,横浜赤レンガ倉庫,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/13 18:04,2018/11/13 18:04,2018/11/13 18:14,2018/11/13 18:22,,2018/11/13 18:02,0:13:33,0:13:33,,00,02,,,2018/11/13 18:02,2018/11/13 18:18,43417.751388888943417.7625,#N/A,,,
-,-,18,2018/11/13 18:02,105-574-SNOW,13566,まちかど端末（店舗から）,0,222,2,1,,2018/11/13 18:09,2018/11/13 18:18,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/13 18:11,2018/11/13 18:13,2018/11/13 18:21,2018/11/13 18:23,,2018/11/13 18:02,0:08:32,0:08:32,,00,06,,,2018/11/13 18:02,2018/11/13 18:18,43417.751388888943417.7625,#N/A,,,
-,-,18,2018/11/13 18:04,062-671-BANANA 063-421-BANANA,13569,乗客アプリ（地図から）,3445,986,11,2,,2018/11/13 18:11,2018/11/13 18:18,35.450447 139.635947,馬車道駅（みなとみらい線）,35.441441 139.648505,横浜中華街朱雀門,2018/11/13 18:14,2018/11/13 18:14,2018/11/13 18:26,2018/11/13 18:26,,2018/11/13 18:04,0:07:50,0:15:40,,00,06,,,2018/11/13 18:04,2018/11/13 18:18,43417.752777777843417.7625,肯定的,,,
-,-,18,2018/11/13 18:05,056-118-STRAWBERRY,13570,まちかど端末（店舗から）,0,438,10,1,,2018/11/13 18:13,2018/11/13 18:18,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/13 18:21,2018/11/13 18:21,2018/11/13 18:29,2018/11/13 18:29,,2018/11/13 18:05,0:05:03,0:05:03,,00,08,,,2018/11/13 18:05,2018/11/13 18:18,43417.753472222243417.7625,#N/A,,,
-,-,18,2018/11/13 18:06,062-673-BANANA,13571,乗客アプリ（地図から）,6147,368,2,1,,2018/11/13 18:23,2018/11/13 18:29,35.450447 139.635947,馬車道駅（みなとみらい線）,35.441441 139.648505,横浜中華街朱雀門,2018/11/13 18:28,2018/11/13 18:28,2018/11/13 18:36,2018/11/13 18:36,,2018/11/13 18:06,0:06:02,0:06:02,,00,16,,,2018/11/13 18:06,2018/11/13 18:29,43417.754166666743417.7701388889,肯定的,,,
-,-,18,2018/11/13 18:10,110-400-SUN,13574,乗客アプリ（地図から）,6120,494,13,1,,2018/11/13 18:21,2018/11/13 18:26,35.447541 139.644914,シルク博物館,35.441002 139.650809,横浜元町ショッピングストリート,2018/11/13 18:25,2018/11/13 18:25,2018/11/13 18:31,2018/11/13 18:31,,2018/11/13 18:10,0:05:10,0:05:10,,00,11,,,2018/11/13 18:10,2018/11/13 18:26,43417.756944444443417.7680555556,肯定的,,,
-,-,18,2018/11/13 18:11,007-706-BLUE,13576,乗客アプリ（地図から）,2535,3,9,1,,2018/11/13 18:16,2018/11/13 18:22,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/13 18:16,2018/11/13 18:16,2018/11/13 18:26,2018/11/13 18:26,,2018/11/13 18:11,0:06:16,0:06:16,,00,04,,,2018/11/13 18:11,2018/11/13 18:22,43417.757638888943417.7652777778,肯定的,,,
-,-,18,2018/11/13 18:11,102-960-SNOW,13578,乗客アプリ（目的地から）,1941,410,2,1,,2018/11/13 18:45,2018/11/13 19:06,35.450554 139.632616,横浜桜木町ワシントンホテル,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/13 18:46,2018/11/13 18:46,2018/11/13 18:57,2018/11/13 19:08,,2018/11/13 18:11,0:20:48,0:20:48,,00,33,,,2018/11/13 18:11,2018/11/13 19:06,43417.757638888943417.7958333333,#N/A,,,
-,-,18,2018/11/13 18:14,066-176-BANANA 066-175-BANANA,13580,まちかど端末（店舗から）,0,711,1,2,,2018/11/13 18:30,2018/11/13 18:38,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.456605 139.635327,横浜ベイホテル東急,2018/11/13 18:42,2018/11/13 18:42,2018/11/13 18:59,2018/11/13 18:59,,2018/11/13 18:14,0:07:26,0:14:52,,00,16,,,2018/11/13 18:14,2018/11/13 18:38,43417.759722222243417.7763888889,#N/A,,,
-,-,18,2018/11/13 18:15,066-264-BANANA,13584,まちかど端末（店舗から）,0,982,1,1,,2018/11/13 18:38,2018/11/13 18:47,35.456605 139.635327,横浜ベイホテル東急,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/13 18:59,2018/11/13 18:59,2018/11/13 19:11,2018/11/13 19:13,,2018/11/13 18:15,0:08:47,0:08:47,,00,23,,,2018/11/13 18:15,2018/11/13 18:47,43417.760416666743417.7826388889,#N/A,,,
-,-,18,2018/11/13 18:16,111-717-SUN,13589,まちかど端末（店舗から）,0,305,11,1,,2018/11/13 18:28,2018/11/13 18:31,35.450447 139.635947,馬車道駅（みなとみらい線）,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/11/13 18:37,2018/11/13 18:37,2018/11/13 18:43,2018/11/13 18:43,,2018/11/13 18:16,0:03:18,0:03:18,,00,12,,,2018/11/13 18:16,2018/11/13 18:31,43417.761111111143417.7715277778,#N/A,,,
-,-,18,2018/11/13 18:17,057-053-STRAWBERRY 057-055-STRAWBERRY 062-644-BANANA,13592,乗客アプリ（目的地から）,5476,53,3,3,,2018/11/13 18:21,2018/11/13 18:33,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.456605 139.635327,横浜ベイホテル東急,2018/11/13 18:22,2018/11/13 18:22,2018/11/13 18:43,2018/11/13 18:43,,2018/11/13 18:17,0:12:00,0:36:00,,00,04,,,2018/11/13 18:17,2018/11/13 18:33,43417.761805555643417.7729166667,肯定的,,,
-,-,18,2018/11/13 18:18,025-798-GREEN 025-789-GREEN,13596,まちかど端末（店舗から）,0,264,13,2,,2018/11/13 18:27,2018/11/13 18:37,35.441002 139.650809,横浜元町ショッピングストリート,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/13 18:31,2018/11/13 18:31,2018/11/13 18:44,2018/11/13 18:44,,2018/11/13 18:18,0:10:01,0:20:02,,00,08,,,2018/11/13 18:18,2018/11/13 18:37,43417.762543417.7756944444,#N/A,,,
-,-,18,2018/11/13 18:28,102-964-SNOW,13607,乗客アプリ（地図から）,4952,866,4,1,,2018/11/13 18:40,2018/11/13 18:44,35.450554 139.632616,横浜桜木町ワシントンホテル,35.453715 139.638133,横浜ワールドポーターズ,2018/11/13 18:41,2018/11/13 18:41,2018/11/13 18:48,2018/11/13 18:48,,2018/11/13 18:28,0:04:06,0:04:06,,00,11,,,2018/11/13 18:28,2018/11/13 18:44,43417.769444444443417.7805555556,#N/A,,,
-,-,18,2018/11/13 18:29,104-730-SNOW,13608,まちかど端末（店舗から）,0,32,5,1,,2018/11/13 18:36,2018/11/13 18:49,35.450554 139.632616,横浜桜木町ワシントンホテル,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/11/13 18:38,2018/11/13 18:38,2018/11/13 18:47,2018/11/13 18:52,,2018/11/13 18:29,0:12:30,0:12:30,,00,06,,,2018/11/13 18:29,2018/11/13 18:49,43417.770138888943417.7840277778,#N/A,,,
-,-,18,2018/11/13 18:29,069-478-BANANA 069-477-BANANA,13609,まちかど端末（店舗から）,0,846,3,2,,2018/11/13 18:46,2018/11/13 18:59,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/11/13 18:49,2018/11/13 18:49,2018/11/13 19:00,2018/11/13 19:01,,2018/11/13 18:29,0:12:49,0:25:38,,00,17,,,2018/11/13 18:29,2018/11/13 18:59,43417.770138888943417.7909722222,#N/A,,,
-,-,18,2018/11/13 18:31,062-671-BANANA,13610,乗客アプリ（地図から）,3445,937,11,1,,2018/11/13 18:32,2018/11/13 18:35,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.441441 139.648505,横浜中華街朱雀門,2018/11/13 18:33,2018/11/13 18:33,2018/11/13 18:37,2018/11/13 18:37,,2018/11/13 18:31,0:03:24,0:03:24,,00,00,,,2018/11/13 18:31,2018/11/13 18:35,43417.771527777843417.7743055556,#N/A,,,
-,-,18,2018/11/13 18:32,007-706-BLUE,13611,乗客アプリ（地図から）,2535,139,5,1,,2018/11/13 18:36,2018/11/13 18:42,35.450554 139.632616,横浜桜木町ワシントンホテル,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/13 18:38,2018/11/13 18:38,2018/11/13 18:46,2018/11/13 18:46,,2018/11/13 18:32,0:06:18,0:06:18,,00,03,,,2018/11/13 18:32,2018/11/13 18:42,43417.772222222243417.7791666667,肯定的,,,
-,-,18,2018/11/13 18:32,009-180-BLUE 007-701-BLUE,13612,乗客アプリ（地図から）,2729,22,5,2,,2018/11/13 18:42,2018/11/13 18:57,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443908 139.635249,イセザキ・モール,2018/11/13 18:46,2018/11/13 18:46,2018/11/13 19:04,2018/11/13 19:05,,2018/11/13 18:32,0:14:56,0:29:52,,00,09,,,2018/11/13 18:32,2018/11/13 18:57,43417.772222222243417.7895833333,#N/A,,,
★,-,18,2018/11/13 18:33,166-627-agekke,13613,乗客アプリ（地図から）,1751,686,6,1,,2018/11/13 18:41,2018/11/13 18:46,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.445783 139.642958,横浜情報文化センター,2018/11/13 18:45,2018/11/13 18:45,2018/11/13 18:49,2018/11/13 18:49,2018/11/13 18:43,2018/11/13 18:43,0:04:53,0:04:53,,00,00,,,2018/11/13 18:33,2018/11/13 18:46,43417.772916666743417.7819444444,肯定的,,,
-,-,18,2018/11/13 18:34,057-053-STRAWBERRY 057-055-STRAWBERRY 062-644-BANANA,13615,乗客アプリ（目的地から）,5476,660,1,3,,2018/11/13 18:38,2018/11/13 18:47,35.456605 139.635327,横浜ベイホテル東急,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/13 19:00,2018/11/13 19:00,2018/11/13 19:14,2018/11/13 19:14,,2018/11/13 18:34,0:08:34,0:25:42,,00,04,,,2018/11/13 18:34,2018/11/13 18:47,43417.773611111143417.7826388889,#N/A,,,
-,-,18,2018/11/13 18:35,166-619-agekke,13616,まちかど端末（乗降ポイントから）,0,887,6,1,,2018/11/13 18:54,2018/11/13 18:58,35.452963 139.642093,横浜赤レンガ倉庫,35.456605 139.635327,横浜ベイホテル東急,2018/11/13 18:58,2018/11/13 18:58,2018/11/13 19:10,2018/11/13 19:10,,2018/11/13 18:35,0:03:28,0:03:28,,00,19,,,2018/11/13 18:35,2018/11/13 18:58,43417.774305555643417.7902777778,#N/A,,,
★,-,18,2018/11/13 18:37,102-963-SNOW,13618,乗客アプリ（地図から）,3102,806,2,1,,2018/11/13 18:39,2018/11/13 18:58,35.450554 139.632616,横浜桜木町ワシントンホテル,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/13 18:47,2018/11/13 18:47,2018/11/13 18:59,2018/11/13 18:59,2018/11/13 18:47,2018/11/13 18:47,0:18:41,0:18:41,,00,00,,,2018/11/13 18:37,2018/11/13 18:58,43417.775694444443417.7902777778,肯定的,,,
-,-,18,2018/11/13 18:38,167-583-CAKE,13619,乗客アプリ（簡単予約）,5037,844,4,1,,2018/11/13 18:54,2018/11/13 19:01,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.443908 139.635249,イセザキ・モール,2018/11/13 18:56,2018/11/13 18:56,2018/11/13 19:04,2018/11/13 19:01,,2018/11/13 18:38,0:07:11,0:07:11,,00,15,,,2018/11/13 18:38,2018/11/13 19:01,43417.776388888943417.7923611111,#N/A,,,
-,-,18,2018/11/13 18:39,008-795-BLUE,13621,まちかど端末（店舗から）,0,148,5,1,,2018/11/13 18:46,2018/11/13 19:05,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/13 18:47,2018/11/13 18:47,2018/11/13 19:12,2018/11/13 19:12,,2018/11/13 18:39,0:19:18,0:19:18,,00,06,,,2018/11/13 18:39,2018/11/13 19:05,43417.777083333343417.7951388889,#N/A,,,
-,-,18,2018/11/13 18:40,105-348-SNOW,13622,まちかど端末（乗降ポイントから）,0,171,1,1,,2018/11/13 18:55,2018/11/13 18:59,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.443659 139.650847,横浜マリンタワー,2018/11/13 18:57,2018/11/13 18:57,2018/11/13 19:03,2018/11/13 19:03,,2018/11/13 18:40,0:04:03,0:04:03,,00,15,,,2018/11/13 18:40,2018/11/13 18:59,43417.777777777843417.7909722222,#N/A,,,
-,-,18,2018/11/13 18:43,007-706-BLUE,13623,乗客アプリ（地図から）,2535,412,8,1,,2018/11/13 18:48,2018/11/13 19:00,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.441002 139.650809,横浜元町ショッピングストリート,2018/11/13 18:51,2018/11/13 18:51,2018/11/13 19:06,2018/11/13 19:06,,2018/11/13 18:43,0:12:11,0:12:11,,00,05,,,2018/11/13 18:43,2018/11/13 19:00,43417.779861111143417.7916666667,否定的,,,
-,-,18,2018/11/13 18:43,027-382-GREEN,13624,まちかど端末（乗降ポイントから）,0,976,3,1,,2018/11/13 18:58,2018/11/13 19:16,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/13 18:58,2018/11/13 18:58,2018/11/13 19:11,2018/11/13 19:20,,2018/11/13 18:43,0:17:20,0:17:20,,00,15,,,2018/11/13 18:43,2018/11/13 19:16,43417.779861111143417.8027777778,#N/A,,,
-,-,18,2018/11/13 18:45,111-331-SUN,13625,乗客アプリ（地図から）,3410,572,2,1,,2018/11/13 18:53,2018/11/13 19:11,35.450447 139.635947,馬車道駅（みなとみらい線）,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/13 18:51,2018/11/13 18:51,2018/11/13 19:13,2018/11/13 19:13,,2018/11/13 18:45,0:17:52,0:17:52,,01,08,,,2018/11/13 18:45,2018/11/13 19:11,43417.7812543417.7993055556,肯定的,,,
-,-,18,2018/11/13 18:45,008-021-BLUE,13626,まちかど端末（店舗から）,0,653,7,1,,2018/11/13 18:46,2018/11/13 18:50,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/13 18:46,2018/11/13 18:46,2018/11/13 18:55,2018/11/13 18:55,,2018/11/13 18:45,0:04:08,0:04:08,,00,01,,,2018/11/13 18:45,2018/11/13 18:50,43417.7812543417.7847222222,#N/A,,,
★,-,18,2018/11/13 18:49,166-627-agekke,13627,乗客アプリ（地図から）,1751,224,7,1,,2018/11/13 18:57,2018/11/13 19:02,35.445783 139.642958,横浜情報文化センター,35.443908 139.635249,イセザキ・モール,2018/11/13 18:59,2018/11/13 18:59,2018/11/13 19:05,2018/11/13 19:05,2018/11/13 18:59,2018/11/13 18:59,0:05:39,0:05:39,,00,00,,,2018/11/13 18:49,2018/11/13 19:02,43417.784027777843417.7930555556,肯定的,,,
-,-,18,2018/11/13 18:52,026-252-GREEN,13629,まちかど端末（店舗から）,0,75,3,1,,2018/11/13 18:59,2018/11/13 19:14,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/13 19:01,2018/11/13 19:02,2018/11/13 19:11,2018/11/13 19:17,,2018/11/13 18:52,0:14:48,0:14:48,,00,07,,,2018/11/13 18:52,2018/11/13 19:14,43417.786111111143417.8013888889,#N/A,,,
-,-,18,2018/11/13 18:53,018-577-RED 018-578-RED,13630,まちかど端末（乗降ポイントから）,0,733,1,2,,2018/11/13 19:03,2018/11/13 19:09,35.447541 139.644914,シルク博物館,35.443908 139.635249,イセザキ・モール,2018/11/13 19:06,2018/11/13 19:06,2018/11/13 19:14,2018/11/13 19:14,,2018/11/13 18:53,0:06:05,0:12:10,,00,10,,,2018/11/13 18:53,2018/11/13 19:09,43417.786805555643417.7979166667,#N/A,,,
-,-,18,2018/11/13 18:54,027-384-GREEN 027-371-GREEN 027-385-GREEN,13632,まちかど端末（乗降ポイントから）,0,103,4,3,,2018/11/13 19:08,2018/11/13 19:20,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/13 19:08,2018/11/13 19:08,2018/11/13 19:19,2018/11/13 19:24,,2018/11/13 18:54,0:11:53,0:35:39,,00,14,,,2018/11/13 18:54,2018/11/13 19:20,43417.787543417.8055555556,#N/A,,,
-,-,18,2018/11/13 18:54,006-562-BLUE,13633,乗客アプリ（簡単予約）,4053,124,6,1,,2018/11/13 19:04,2018/11/13 19:10,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.453715 139.638133,横浜ワールドポーターズ,2018/11/13 19:15,2018/11/13 19:15,2018/11/13 19:25,2018/11/13 19:25,,2018/11/13 18:54,0:05:48,0:05:48,,00,10,,,2018/11/13 18:54,2018/11/13 19:10,43417.787543417.7986111111,肯定的,,,
-,-,18,2018/11/13 18:57,064-186-BANANA,13634,乗客アプリ（目的地から）,5564,245,8,1,,2018/11/13 19:06,2018/11/13 19:25,35.443073 139.651914,横浜人形の家,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/13 19:06,2018/11/13 19:06,2018/11/13 19:18,2018/11/13 19:18,,2018/11/13 18:57,0:18:15,0:18:15,,00,09,,,2018/11/13 18:57,2018/11/13 19:25,43417.789583333343417.8090277778,肯定的,,,
