,,,日時,乗車ID,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,,,
-,-,13,2018/12/10 13:55,040-362-BLACK,29159,乗客アプリ（地図から）,8923,510,9,1,,2018/12/10 14:09,2018/12/10 14:18,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.450447 139.635947,馬車道駅（みなとみらい線）,2018/12/10 14:06,2018/12/10 14:07,2018/12/10 14:17,2018/12/10 14:22,,2018/12/10 13:55,0:09:00,0:09:00,,02,14,,,,,
-,-,13,2018/12/10 13:56,110-248-SUN 110-249-SUN,29160,乗客アプリ（目的地から）,3561,824,9,2,,2018/12/10 14:09,2018/12/10 14:18,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.450447 139.635947,馬車道駅（みなとみらい線）,2018/12/10 14:08,2018/12/10 14:08,2018/12/10 14:20,2018/12/10 14:23,,2018/12/10 13:56,0:09:02,0:18:04,,01,13,,,,,
-,-,13,2018/12/10 13:56,019-495-RED 110-099-SUN,29161,乗客アプリ（目的地から）,8896,975,6,2,,2018/12/10 14:02,2018/12/10 14:15,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.450447 139.635947,馬車道駅（みなとみらい線）,2018/12/10 14:03,2018/12/10 14:03,2018/12/10 14:20,2018/12/10 14:24,,2018/12/10 13:56,0:13:17,0:26:34,,00,06,,,,,
-,-,13,2018/12/10 13:57,037-816-YELLOW,29164,乗客アプリ（地図から）,6917,507,6,1,,2018/12/10 14:09,2018/12/10 14:33,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.44291 139.650404,元町・中華街駅（みなとみらい線）,2018/12/10 14:11,2018/12/10 14:11,2018/12/10 14:30,2018/12/10 14:27,,2018/12/10 13:57,0:23:56,0:23:56,,00,12,,,,,
-,-,13,2018/12/10 13:58,056-915-STRAWBERRY,29165,まちかど端末（乗降ポイントから）,0,309,8,1,,2018/12/10 14:06,2018/12/10 14:13,35.45435 139.631762,横浜ロイヤルパークホテル,35.447546 139.64358,横浜開港資料館,2018/12/10 14:09,2018/12/10 14:10,2018/12/10 14:21,2018/12/10 14:22,,2018/12/10 13:58,0:06:54,0:06:54,,00,08,,,,,
-,-,13,2018/12/10 13:58,065-342-BANANA,29166,乗客アプリ（Myルートから）,5074,155,15,1,,2018/12/10 14:17,2018/12/10 14:31,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/10 14:21,2018/12/10 14:21,2018/12/10 14:39,2018/12/10 14:31,,2018/12/10 13:58,0:13:46,0:13:46,,00,18,,,,,
-,-,13,2018/12/10 13:59,040-156-BLACK 040-159-BLACK 040-141-BLACK 040-142-BLACK 029-176-GREEN 040-143-BLACK,29167,まちかど端末（店舗から）,0,903,8,6,,2018/12/10 14:33,2018/12/10 14:42,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/10 14:32,2018/12/10 14:32,2018/12/10 14:48,2018/12/10 14:45,,2018/12/10 13:59,0:09:08,0:54:48,,01,33,,,,,
★,☆,13,2018/12/10 12:52,020-884-GREEN 020-883-GREEN 034-390-YELLOW,29076,乗客アプリ（地図から）,6760,306,15,3,2018/12/10 12:53,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.44291 139.650404,元町・中華街駅（みなとみらい線）,2018/12/10 13:15,,2018/12/10 13:40,,2018/12/10 13:02,2018/12/10 13:02,0:00:00,0:00:00,,00,12,,,,,
★,☆,13,2018/12/10 13:02,040-346-BLACK 040-345-BLACK 040-344-BLACK,29089,乗客アプリ（簡単予約）,8921,817,1,3,2018/12/10 13:13,,,35.452963 139.642093,横浜赤レンガ倉庫,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/10 13:33,,2018/12/10 13:47,,2018/12/10 13:12,2018/12/10 13:12,0:00:00,0:00:00,,00,21,,,,,
-,☆,13,2018/12/10 13:06,056-711-STRAWBERRY,29092,まちかど端末（乗降ポイントから）,0,755,8,1,2018/12/10 13:44,,,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,2018/12/10 13:39,,2018/12/10 13:52,,,2018/12/10 13:06,0:00:00,0:00:00,,00,38,,,,,
-,☆,13,2018/12/10 13:09,113-398-SUN 113-397-SUN 113-400-SUN 113-399-SUN,29093,乗客アプリ（地図から）,6753,936,5,4,2018/12/10 13:10,,,35.443908 139.635249,イセザキ・モール,35.456605 139.635327,横浜ベイホテル東急,2018/12/10 13:46,,2018/12/10 14:02,,,2018/12/10 13:09,0:00:00,0:00:00,,00,,,,,※257行と同一人物と思われるため一番短い待ち時間を採用,
★,☆,13,2018/12/10 13:09,037-119-YELLOW,29094,乗客アプリ（地図から）,8285,60,7,1,2018/12/10 13:32,,,35.448801 139.636702,ホテルルートイン横浜馬車道,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/12/10 13:25,,2018/12/10 13:43,,2018/12/10 13:19,2018/12/10 13:19,0:00:00,0:00:00,,00,12,,,,,
-,☆,13,2018/12/10 13:10,113-398-SUN 113-397-SUN 113-400-SUN 113-399-SUN,29095,乗客アプリ（地図から）,6753,540,5,4,2018/12/10 13:10,,,35.443908 139.635249,イセザキ・モール,35.456605 139.635327,横浜ベイホテル東急,2018/12/10 13:46,,2018/12/10 14:02,,,2018/12/10 13:10,0:00:00,0:00:00,,00,35,,,,※255行と同一人物と思われるため一番短い待ち時間を採用,
-,☆,13,2018/12/10 13:11,040-354-BLACK 040-356-BLACK 040-357-BLACK 040-355-BLACK,29096,まちかど端末（乗降ポイントから）,0,957,5,4,2018/12/10 13:11,,,35.452963 139.642093,横浜赤レンガ倉庫,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/12/10 13:49,,2018/12/10 14:07,,,2018/12/10 13:11,0:00:00,0:00:00,,00,38,,,,,
-,☆,13,2018/12/10 13:14,040-346-BLACK 040-345-BLACK 040-344-BLACK,29097,乗客アプリ（簡単予約）,8921,274,1,3,2018/12/10 13:16,,,35.452963 139.642093,横浜赤レンガ倉庫,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/10 13:35,,2018/12/10 13:49,,,2018/12/10 13:14,0:00:00,0:00:00,,00,20,,,,,
★,☆,13,2018/12/10 13:15,168-329-CAKE,29098,乗客アプリWeb（地図から）,8895,550,11,1,2018/12/10 13:15,,,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/10 13:32,,2018/12/10 13:44,,2018/12/10 13:25,2018/12/10 13:25,0:00:00,0:00:00,,00,07,,,,,
★,☆,13,2018/12/10 13:15,017-675-RED 017-668-RED,29099,乗客アプリ（簡単予約）,3620,754,10,2,2018/12/10 13:16,,,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.445857 139.647636,ホテルモントレ横浜,2018/12/10 13:39,,2018/12/10 13:58,,2018/12/10 13:25,2018/12/10 13:25,0:00:00,0:00:00,,00,14,,,,,
★,☆,13,2018/12/10 13:16,006-581-BLUE 006-533-BLUE 038-153-YELLOW 009-052-BLUE 006-508-BLUE 038-154-YELLOW,29102,まちかど端末（店舗から）,0,73,10,6,2018/12/10 13:17,,,35.452963 139.642093,横浜赤レンガ倉庫,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/10 13:52,,2018/12/10 14:09,,2018/12/10 13:25,2018/12/10 13:25,0:00:00,0:00:00,,00,,,,,※264行と同一人物と思われるため一番短い待ち時間を採用,
-,☆,13,2018/12/10 13:18,019-495-RED 110-099-SUN,29104,乗客アプリ（目的地から）,8896,889,1,2,2018/12/10 13:19,,,35.452963 139.642093,横浜赤レンガ倉庫,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/12/10 13:38,,2018/12/10 13:49,,,2018/12/10 13:18,0:00:00,0:00:00,,00,,,,,※267行と同一人物と思われるため一番短い待ち時間を採用,
★,☆,13,2018/12/10 13:19,006-581-BLUE 038-154-YELLOW 006-508-BLUE,29106,まちかど端末（店舗から）,0,54,6,3,2018/12/10 13:20,,,35.452963 139.642093,横浜赤レンガ倉庫,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/10 13:28,,2018/12/10 13:54,,2018/12/10 13:28,2018/12/10 13:28,0:00:00,0:00:00,,00,00,,,,※262行と同一人物と思われるため一番短い待ち時間を採用,
-,☆,13,2018/12/10 13:19,001-007-BLUE,29107,乗客アプリ（地図から）,1312,194,15,1,2018/12/10 13:21,,,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/12/10 13:25,,2018/12/10 13:34,,,2018/12/10 13:19,0:00:00,0:00:00,,00,06,,,,※同一人物と思われるため一番短い待ち時間を採用,
-,☆,13,2018/12/10 13:19,006-533-BLUE 038-153-YELLOW 009-052-BLUE,29109,まちかど端末（店舗から）,0,119,5,3,2018/12/10 13:20,,,35.452963 139.642093,横浜赤レンガ倉庫,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/10 13:47,,2018/12/10 14:01,,,2018/12/10 13:19,0:00:00,0:00:00,,00,28,,,,,
-,☆,13,2018/12/10 13:20,019-495-RED,29111,乗客アプリ（目的地から）,8896,298,6,1,2018/12/10 13:20,,,35.452963 139.642093,横浜赤レンガ倉庫,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/12/10 13:25,,2018/12/10 13:46,,,2018/12/10 13:20,0:00:00,0:00:00,,00,05,,,,※263行と同一人物と思われるため一番短い待ち時間を採用,
-,☆,13,2018/12/10 13:20,029-259-GREEN 029-257-GREEN 029-258-GREEN 029-261-GREEN 029-260-GREEN,29112,乗客アプリ（地図から）,3790,96,6,5,2018/12/10 13:21,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/10 13:35,,2018/12/10 13:56,,,2018/12/10 13:20,0:00:00,0:00:00,,00,14,,,,※269行と同一人物と思われるため一番短い待ち時間を採用,
-,☆,13,2018/12/10 13:21,029-259-GREEN 030-122-YELLOW 029-258-GREEN 029-257-GREEN 029-261-GREEN 029-260-GREEN,29115,乗客アプリ（地図から）,3790,540,6,6,2018/12/10 13:21,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/10 13:36,,2018/12/10 13:57,,,2018/12/10 13:21,0:00:00,0:00:00,,00,,,,,※268行と同一人物と思われるため一番短い待ち時間を採用,
-,☆,13,2018/12/10 13:21,001-007-BLUE,29116,乗客アプリ（地図から）,1312,501,6,1,2018/12/10 13:22,,,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/12/10 13:38,,2018/12/10 13:45,,,2018/12/10 13:21,0:00:00,0:00:00,,00,,,,,※同一人物と思われるため一番短い待ち時間を採用,
-,☆,13,2018/12/10 13:22,001-007-BLUE,29117,乗客アプリ（Myルートから）,1312,773,15,1,2018/12/10 13:23,,,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/12/10 13:36,,2018/12/10 13:45,,,2018/12/10 13:22,0:00:00,0:00:00,,00,,,,,※同一人物と思われるため一番短い待ち時間を採用,
-,☆,13,2018/12/10 13:23,001-007-BLUE,29119,乗客アプリ（Myルートから）,1312,141,6,1,2018/12/10 13:29,,,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/12/10 13:36,,2018/12/10 13:45,,,2018/12/10 13:23,0:00:00,0:00:00,,00,,,,,※同一人物と思われるため一番短い待ち時間を採用,
-,☆,13,2018/12/10 13:24,035-980-YELLOW,29120,乗客アプリ（目的地から）,3162,686,15,1,2018/12/10 13:24,,,35.450554 139.632616,横浜桜木町ワシントンホテル,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/12/10 13:35,,2018/12/10 13:47,,,2018/12/10 13:24,0:00:00,0:00:00,,00,,,,,※※同一人物と思われるため一番短い待ち時間を採用,
-,☆,13,2018/12/10 13:24,035-980-YELLOW,29123,乗客アプリ（Myルートから）,3162,285,3,1,2018/12/10 13:25,,,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/10 13:48,,2018/12/10 13:57,,,2018/12/10 13:24,0:00:00,0:00:00,,00,,,,,※※同一人物と思われるため一番短い待ち時間を採用,
-,☆,13,2018/12/10 13:25,035-980-YELLOW,29124,乗客アプリ（Myルートから）,3162,734,3,1,2018/12/10 13:26,,,35.450554 139.632616,横浜桜木町ワシントンホテル,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/12/10 13:34,,2018/12/10 13:49,,,2018/12/10 13:25,0:00:00,0:00:00,,00,09,,,,※※同一人物と思われるため一番短い待ち時間を採用,
-,☆,13,2018/12/10 13:32,037-119-YELLOW,29134,乗客アプリ（地図から）,8285,486,6,1,2018/12/10 13:33,,,35.448801 139.636702,ホテルルートイン横浜馬車道,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/12/10 13:43,,2018/12/10 13:56,,,2018/12/10 13:32,0:00:00,0:00:00,,00,10,,,,,
-,☆,13,2018/12/10 13:37,040-340-BLACK 040-339-BLACK,29140,まちかど端末（店舗から）,0,918,10,2,2018/12/10 13:39,,,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/10 13:46,,2018/12/10 14:10,,,2018/12/10 13:37,0:00:00,0:00:00,,00,08,,,,,
-,☆,13,2018/12/10 13:48,143-340-STAR 143-341-STAR,29152,乗客アプリ（簡単予約）,8508,261,7,2,2018/12/10 14:02,,,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.452963 139.642093,横浜赤レンガ倉庫,2018/12/10 13:58,,2018/12/10 14:22,,,2018/12/10 13:48,0:00:00,0:00:00,,00,13,,,,,
-,☆,13,2018/12/10 13:50,065-342-BANANA,29155,乗客アプリ（地図から）,5074,930,6,1,2018/12/10 13:50,,,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/10 14:16,,2018/12/10 14:34,,,2018/12/10 13:50,0:00:00,0:00:00,,00,25,,,,,
-,☆,13,2018/12/10 13:50,039-956-YELLOW 039-958-YELLOW 039-957-YELLOW,29157,まちかど端末（乗降ポイントから）,0,691,9,3,2018/12/10 13:52,,,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/10 14:24,,2018/12/10 14:35,,,2018/12/10 13:50,0:00:00,0:00:00,,00,33,,,,,
-,☆,13,2018/12/10 13:56,037-816-YELLOW,29162,乗客アプリ（地図から）,6917,469,8,1,2018/12/10 13:56,,,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.44291 139.650404,元町・中華街駅（みなとみらい線）,2018/12/10 14:18,,2018/12/10 14:37,,,2018/12/10 13:56,0:00:00,0:00:00,,00,22,,,,,
★,-,14,2018/12/10 13:05,065-921-BANANA 056-206-STRAWBERRY,29091,乗客アプリ（地図から）,8855,920,1,2,,2018/12/10 13:59,2018/12/10 14:06,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/10 14:05,2018/12/10 14:05,2018/12/10 14:19,2018/12/10 14:19,2018/12/10 14:05,2018/12/10 14:05,0:07:20,0:14:40,871,00,00,09,07,,,
★,-,14,2018/12/10 13:16,052-848-STRAWBERRY 052-850-STRAWBERRY,29103,まちかど端末（店舗から）,0,277,10,2,,2018/12/10 14:14,2018/12/10 14:23,35.450554 139.632616,横浜桜木町ワシントンホテル,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/12/10 14:16,2018/12/10 14:16,2018/12/10 14:28,2018/12/10 14:24,2018/12/10 14:16,2018/12/10 14:16,0:08:22,0:16:44,,00,00,,,,,
★,-,14,2018/12/10 13:18,077-511-ORANGE,29105,乗客アプリ（地図から）,2535,514,10,1,,2018/12/10 14:12,2018/12/10 14:25,35.450554 139.632616,横浜桜木町ワシントンホテル,35.447541 139.644914,シルク博物館,2018/12/10 14:18,2018/12/10 14:18,2018/12/10 14:33,2018/12/10 14:27,2018/12/10 14:18,2018/12/10 14:18,0:13:04,0:13:04,,00,00,,,,,
★,-,14,2018/12/10 13:26,168-337-CAKE,29125,乗客アプリWeb（地図から）,8907,803,11,2,,2018/12/10 14:27,2018/12/10 14:45,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.454389 139.630904,横浜ランドマークタワー,2018/12/10 14:26,2018/12/10 14:28,2018/12/10 14:44,2018/12/10 14:50,2018/12/10 14:26,2018/12/10 14:26,0:17:43,0:35:26,,01,01,,,,,
★,-,14,2018/12/10 13:56,040-327-BLACK,29163,乗客アプリ（地図から）,8926,186,5,1,,2018/12/10 14:00,2018/12/10 14:08,35.443659 139.650847,横浜マリンタワー,35.454389 139.630904,横浜ランドマークタワー,2018/12/10 14:06,2018/12/10 14:06,2018/12/10 14:29,2018/12/10 14:29,2018/12/10 14:06,2018/12/10 14:06,0:07:47,0:07:47,,00,00,,,,,
-,-,14,2018/12/10 14:01,168-324-CAKE,29170,乗客アプリ（目的地から）,5055,422,13,4,,2018/12/10 14:15,2018/12/10 14:20,35.450554 139.632616,横浜桜木町ワシントンホテル,35.454389 139.630904,横浜ランドマークタワー,2018/12/10 14:24,2018/12/10 14:24,2018/12/10 14:36,2018/12/10 14:22,,2018/12/10 14:01,0:04:21,0:17:24,,00,14,,,,,
★,-,14,2018/12/10 14:05,034-192-YELLOW,29171,乗客アプリ（目的地から）,6068,552,6,1,,2018/12/10 14:10,2018/12/10 14:33,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/12/10 14:15,2018/12/10 14:15,2018/12/10 14:39,2018/12/10 14:36,2018/12/10 14:15,2018/12/10 14:15,0:22:25,0:22:25,,00,00,,,,,
-,-,14,2018/12/10 14:06,053-102-STRAWBERRY,29172,まちかど端末（乗降ポイントから）,0,130,7,1,,2018/12/10 14:18,2018/12/10 14:30,35.443704 139.651332,ホテルメルパルク横浜,35.443908 139.635249,イセザキ・モール,2018/12/10 14:20,2018/12/10 14:20,2018/12/10 14:31,2018/12/10 14:34,,2018/12/10 14:06,0:12:00,0:12:00,,00,12,,,,,
-,-,14,2018/12/10 14:07,040-326-BLACK,29173,乗客アプリ（目的地から）,96,7,6,1,,2018/12/10 14:09,2018/12/10 14:20,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.44291 139.650404,元町・中華街駅（みなとみらい線）,2018/12/10 14:12,2018/12/10 14:12,2018/12/10 14:34,2018/12/10 14:26,,2018/12/10 14:07,0:11:11,0:11:11,,00,02,,,,,
★,-,14,2018/12/10 14:11,065-921-BANANA 056-206-STRAWBERRY,29176,乗客アプリ（地図から）,8855,899,5,2,,2018/12/10 14:19,2018/12/10 14:27,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/10 14:21,2018/12/10 14:21,2018/12/10 14:33,2018/12/10 14:32,2018/12/10 14:21,2018/12/10 14:21,0:07:52,0:15:44,,00,00,,,,,
-,-,14,2018/12/10 14:11,009-051-BLUE 009-050-BLUE,29177,まちかど端末（乗降ポイントから）,0,28,1,2,,2018/12/10 14:14,2018/12/10 14:17,35.453715 139.638133,横浜ワールドポーターズ,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/12/10 14:15,2018/12/10 14:15,2018/12/10 14:22,2018/12/10 14:22,,2018/12/10 14:11,0:03:33,0:07:06,,00,02,,,,,
-,-,14,2018/12/10 14:12,040-160-BLACK,29179,まちかど端末（店舗から）,0,259,3,1,,2018/12/10 14:15,2018/12/10 14:23,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/10 14:14,2018/12/10 14:14,2018/12/10 14:27,2018/12/10 14:25,,2018/12/10 14:12,0:08:16,0:08:16,,00,02,,,,,
-,-,14,2018/12/10 14:14,040-313-BLACK,29180,乗客アプリ（地図から）,5119,362,9,1,,2018/12/10 14:29,2018/12/10 14:52,35.453715 139.638133,横浜ワールドポーターズ,35.441441 139.648505,横浜中華街朱雀門,2018/12/10 14:28,2018/12/10 14:28,2018/12/10 14:44,2018/12/10 14:54,,2018/12/10 14:14,0:22:38,0:22:38,,00,14,,,,,
-,-,14,2018/12/10 14:15,055-452-STRAWBERRY 119-600-SUN,29181,まちかど端末（乗降ポイントから）,0,238,7,2,,2018/12/10 14:27,2018/12/10 14:30,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.443908 139.635249,イセザキ・モール,2018/12/10 14:26,2018/12/10 14:27,2018/12/10 14:33,2018/12/10 14:35,,2018/12/10 14:15,0:03:24,0:06:48,,00,12,,,,,
-,-,14,2018/12/10 14:17,002-183-BLUE,29182,乗客アプリ（Myルートから）,2526,832,13,1,,2018/12/10 14:21,2018/12/10 14:41,35.454389 139.630904,横浜ランドマークタワー,35.445783 139.642958,横浜情報文化センター,2018/12/10 14:25,2018/12/10 14:25,2018/12/10 14:37,2018/12/10 14:44,,2018/12/10 14:17,0:20:19,0:20:19,,00,03,,,,,
★,-,14,2018/12/10 14:17,017-675-RED 017-668-RED,29183,乗客アプリ（Myルートから）,3620,895,6,2,,2018/12/10 14:26,2018/12/10 14:48,35.443073 139.651914,横浜人形の家,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/12/10 14:28,2018/12/10 14:28,2018/12/10 14:55,2018/12/10 14:55,2018/12/10 14:27,2018/12/10 14:27,0:21:41,0:43:22,,00,00,,,,,
-,-,14,2018/12/10 14:19,166-274-agekke,29184,乗客アプリ（Myルートから）,1328,962,10,1,,2018/12/10 14:37,2018/12/10 14:57,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443908 139.635249,イセザキ・モール,2018/12/10 14:43,2018/12/10 14:43,2018/12/10 14:57,2018/12/10 14:53,,2018/12/10 14:19,0:20:13,0:20:13,,00,17,,,,,
