,,,日時,,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,,計算用ダミー,
-,-,17,2018/12/6 17:23,066-000-BANANA,26099,乗客アプリ（簡単予約）,7887,364,11,1,,2018/12/6 17:25,2018/12/6 17:30,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/12/6 17:27,2018/12/6 17:27,2018/12/6 17:33,2018/12/6 17:32,,2018/12/6 17:23,0:04:56,0:04:56,,00,01,,,,,
★,-,17,2018/12/6 17:23,037-275-YELLOW,26100,乗客アプリ（Myルートから）,7884,744,10,1,,2018/12/6 17:33,2018/12/6 18:05,35.441002 139.650809,横浜元町ショッピングストリート,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/6 17:33,2018/12/6 17:33,2018/12/6 18:01,2018/12/6 17:57,2018/12/6 17:33,2018/12/6 17:33,0:32:23,0:32:23,,00,00,,,,,
★,-,17,2018/12/6 17:25,035-473-YELLOW 038-135-YELLOW,26102,乗客アプリ（地図から）,3333,157,9,2,,2018/12/6 17:37,2018/12/6 17:58,35.443908 139.635249,イセザキ・モール,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/6 17:35,2018/12/6 17:35,2018/12/6 17:58,2018/12/6 18:02,2018/12/6 17:35,2018/12/6 17:35,0:21:02,0:42:04,,01,01,,,,,
★,-,17,2018/12/6 17:25,034-316-YELLOW,26103,乗客アプリ（地図から）,2866,825,6,1,,2018/12/6 17:30,2018/12/6 17:45,35.445857 139.647636,ホテルモントレ横浜,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/12/6 17:35,2018/12/6 17:35,2018/12/6 17:53,2018/12/6 17:58,2018/12/6 17:35,2018/12/6 17:35,0:15:00,0:15:00,,00,00,,,,,
-,-,17,2018/12/6 17:28,077-048-ORANGE,26105,まちかど端末（店舗から）,0,310,11,1,,2018/12/6 17:38,2018/12/6 17:46,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.443908 139.635249,イセザキ・モール,2018/12/6 17:38,2018/12/6 17:38,2018/12/6 17:48,2018/12/6 17:46,,2018/12/6 17:28,0:08:23,0:08:23,,00,10,,,,,
-,-,17,2018/12/6 17:28,034-317-YELLOW,26106,乗客アプリ（目的地から）,8477,131,6,1,,2018/12/6 17:33,2018/12/6 17:45,35.44291 139.650404,元町・中華街駅（みなとみらい線）,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/12/6 17:39,2018/12/6 17:39,2018/12/6 17:58,2018/12/6 17:58,,2018/12/6 17:28,0:11:37,0:11:37,,00,05,,,,,
-,-,17,2018/12/6 17:30,036-687-YELLOW,26107,まちかど端末（乗降ポイントから）,0,108,15,1,,2018/12/6 17:33,2018/12/6 17:45,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.448676 139.635696,横浜平和プラザホテル,2018/12/6 17:39,2018/12/6 17:39,2018/12/6 17:51,2018/12/6 17:47,,2018/12/6 17:30,0:12:04,0:12:04,,00,03,,,,,
-,-,17,2018/12/6 17:31,037-152-YELLOW 037-153-YELLOW,26108,まちかど端末（店舗から）,0,441,5,2,,2018/12/6 17:37,2018/12/6 17:53,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.447546 139.64358,横浜開港資料館,2018/12/6 17:35,2018/12/6 17:36,2018/12/6 17:52,2018/12/6 17:56,,2018/12/6 17:31,0:16:39,0:33:18,,01,05,,,,,
-,-,17,2018/12/6 17:33,036-688-YELLOW,26111,まちかど端末（乗降ポイントから）,0,146,8,1,,2018/12/6 17:42,2018/12/6 17:50,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/12/6 17:44,2018/12/6 17:44,2018/12/6 17:56,2018/12/6 17:52,,2018/12/6 17:33,0:07:18,0:07:18,,00,09,,,,,
-,-,17,2018/12/6 17:33,038-050-YELLOW,26112,乗客アプリ（Myルートから）,2215,905,8,1,,2018/12/6 17:45,2018/12/6 17:49,35.453715 139.638133,横浜ワールドポーターズ,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/12/6 17:48,2018/12/6 17:48,2018/12/6 17:58,2018/12/6 17:52,,2018/12/6 17:33,0:04:39,0:04:39,,00,11,,,,,
-,-,17,2018/12/6 17:34,027-831-GREEN,26113,乗客アプリ（地図から）,4032,593,5,1,,2018/12/6 17:40,2018/12/6 17:47,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/6 17:39,2018/12/6 17:39,2018/12/6 17:47,2018/12/6 17:47,,2018/12/6 17:34,0:07:04,0:07:04,,00,06,,,,,
-,-,17,2018/12/6 17:34,037-566-YELLOW 037-539-YELLOW,26114,まちかど端末（店舗から）,0,579,15,2,,2018/12/6 17:38,2018/12/6 17:53,35.452963 139.642093,横浜赤レンガ倉庫,35.456605 139.635327,横浜ベイホテル東急,2018/12/6 17:37,2018/12/6 17:37,2018/12/6 17:59,2018/12/6 17:58,,2018/12/6 17:34,0:14:27,0:28:54,,01,04,,,,,
-,-,17,2018/12/6 17:35,034-932-YELLOW,26115,乗客アプリ（目的地から）,6703,896,7,1,,2018/12/6 17:42,2018/12/6 18:05,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/12/6 17:38,2018/12/6 17:41,2018/12/6 17:59,2018/12/6 18:08,,2018/12/6 17:35,0:22:40,0:22:40,,04,07,,,,,
-,-,17,2018/12/6 17:37,015-549-RED,26117,乗客アプリ（地図から）,3048,150,7,1,,2018/12/6 17:56,2018/12/6 18:05,35.443908 139.635249,イセザキ・モール,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/12/6 17:53,2018/12/6 17:53,2018/12/6 18:07,2018/12/6 18:07,,2018/12/6 17:37,0:08:26,0:08:26,,03,19,,,,,
-,-,17,2018/12/6 17:37,117-037-SUN 117-035-SUN 117-036-SUN,26118,乗客アプリ（地図から）,8451,596,13,3,,2018/12/6 17:48,2018/12/6 18:14,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.441441 139.648505,横浜中華街朱雀門,2018/12/6 17:49,2018/12/6 17:49,2018/12/6 18:08,2018/12/6 18:15,,2018/12/6 17:37,0:25:58,1:17:54,,00,10,,,,,
★,-,17,2018/12/6 17:39,120-390-SKY,26120,乗客アプリ（簡単予約）,5318,35,11,1,,2018/12/6 17:52,2018/12/6 18:05,35.443908 139.635249,イセザキ・モール,35.441441 139.648505,横浜中華街朱雀門,2018/12/6 17:49,2018/12/6 17:49,2018/12/6 18:03,2018/12/6 18:03,2018/12/6 17:49,2018/12/6 17:49,0:12:24,0:12:24,,03,03,,,,,
★,-,17,2018/12/6 17:39,026-623-GREEN,26121,乗客アプリ（地図から）,4719,977,9,1,,2018/12/6 17:48,2018/12/6 18:03,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.452963 139.642093,横浜赤レンガ倉庫,2018/12/6 17:49,2018/12/6 17:49,2018/12/6 18:13,2018/12/6 18:13,2018/12/6 17:49,2018/12/6 17:49,0:14:52,0:14:52,,00,00,,,,,
★,-,17,2018/12/6 17:43,059-048-STRAWBERRY 070-823-ORANGE 070-891-ORANGE,26123,乗客アプリ（目的地から）,5476,644,10,3,,2018/12/6 17:48,2018/12/6 18:17,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/6 17:53,2018/12/6 17:53,2018/12/6 18:24,2018/12/6 18:21,2018/12/6 17:53,2018/12/6 17:53,0:29:16,1:27:48,,00,00,,,,,
-,-,17,2018/12/6 17:45,036-689-YELLOW,26124,まちかど端末（店舗から）,0,620,13,1,,2018/12/6 17:53,2018/12/6 18:00,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/6 17:56,2018/12/6 17:56,2018/12/6 18:07,2018/12/6 17:59,,2018/12/6 17:45,0:06:27,0:06:27,,00,08,,,,,
★,-,17,2018/12/6 17:45,116-048-SUN,26125,乗客アプリ（簡単予約）,8474,879,11,1,,2018/12/6 18:13,2018/12/6 18:33,35.443908 139.635249,イセザキ・モール,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/6 18:12,2018/12/6 18:14,2018/12/6 18:35,2018/12/6 18:44,2018/12/6 17:55,2018/12/6 17:55,0:19:40,0:19:40,,01,17,,,,,
-,-,17,2018/12/6 17:46,077-120-ORANGE 077-119-ORANGE,26126,まちかど端末（乗降ポイントから）,0,724,8,2,,2018/12/6 17:56,2018/12/6 18:02,35.450554 139.632616,横浜桜木町ワシントンホテル,35.452963 139.642093,横浜赤レンガ倉庫,2018/12/6 17:59,2018/12/6 17:59,2018/12/6 18:11,2018/12/6 18:12,,2018/12/6 17:46,0:05:17,0:10:34,,00,10,,,,,
★,-,17,2018/12/6 17:48,120-690-SKY 120-689-SKY,26127,乗客アプリ（目的地から）,8482,66,8,2,,2018/12/6 17:56,2018/12/6 18:01,35.450554 139.632616,横浜桜木町ワシントンホテル,35.452963 139.642093,横浜赤レンガ倉庫,2018/12/6 17:58,2018/12/6 17:58,2018/12/6 18:11,2018/12/6 18:11,2018/12/6 17:58,2018/12/6 17:58,0:05:16,0:10:32,,00,00,,,,,
-,-,17,2018/12/6 17:56,076-077-ORANGE 076-285-ORANGE,26135,乗客アプリ（地図から）,5506,371,6,2,,2018/12/6 18:31,2018/12/6 18:37,35.452963 139.642093,横浜赤レンガ倉庫,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/12/6 18:32,2018/12/6 18:32,2018/12/6 18:43,2018/12/6 18:42,,2018/12/6 17:56,0:05:23,0:10:46,,00,35,,,,,
-,-,17,2018/12/6 17:56,077-354-ORANGE 077-358-ORANGE,26136,まちかど端末（乗降ポイントから）,0,836,13,2,,2018/12/6 18:18,2018/12/6 18:36,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/6 18:22,2018/12/6 18:22,2018/12/6 18:43,2018/12/6 18:42,,2018/12/6 17:56,0:17:20,0:34:40,,00,21,,,,,
★,☆,17,2018/12/6 16:54,034-015-YELLOW 034-017-YELLOW,26066,乗客アプリ（地図から）,6963,389,13,2,2018/12/6 16:55,,,35.441441 139.648505,横浜中華街朱雀門,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/12/6 17:12,,2018/12/6 17:28,,2018/12/6 17:04,2018/12/6 17:04,0:00:00,0:00:00,,00,08,,,,,
-,☆,17,2018/12/6 17:02,037-675-YELLOW,26075,乗客アプリ（目的地から）,8453,452,1,1,2018/12/6 17:07,,,35.45435 139.631762,横浜ロイヤルパークホテル,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/12/6 17:13,,2018/12/6 17:28,,,2018/12/6 17:02,0:00:00,0:00:00,,00,10,,,,,
-,☆,17,2018/12/6 17:05,037-213-YELLOW,26080,乗客アプリ（地図から）,1493,536,10,1,2018/12/6 17:06,,,35.454389 139.630904,横浜ランドマークタワー,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/12/6 17:23,,2018/12/6 17:32,,,2018/12/6 17:05,0:00:00,0:00:00,,00,17,,,,,
-,☆,17,2018/12/6 17:10,113-616-SUN,26085,乗客アプリ（目的地から）,4925,79,2,1,2018/12/6 17:10,,,35.450447 139.635947,馬車道駅（みなとみらい線）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/6 17:22,,2018/12/6 17:29,,,2018/12/6 17:10,0:00:00,0:00:00,,00,11,,,,,
★,☆,17,2018/12/6 17:20,037-275-YELLOW,26097,乗客アプリ（地図から）,7884,972,10,1,2018/12/6 17:22,,,35.441002 139.650809,横浜元町ショッピングストリート,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/6 17:30,,2018/12/6 17:57,,2018/12/6 17:30,2018/12/6 17:30,0:00:00,0:00:00,,00,00,,,,,
★,☆,17,2018/12/6 17:21,027-831-GREEN,26098,乗客アプリ（地図から）,4032,678,11,1,2018/12/6 17:21,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/6 17:31,,2018/12/6 17:38,,2018/12/6 17:31,2018/12/6 17:31,0:00:00,0:00:00,,00,00,,,,,
★,☆,17,2018/12/6 17:24,035-473-YELLOW 038-135-YELLOW,26101,乗客アプリ（地図から）,3333,701,9,2,2018/12/6 17:24,,,35.443908 139.635249,イセザキ・モール,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/6 17:34,,2018/12/6 17:56,,2018/12/6 17:34,2018/12/6 17:34,0:00:00,0:00:00,,00,00,,,,,
★,☆,17,2018/12/6 17:26,059-048-STRAWBERRY 070-823-ORANGE 070-891-ORANGE,26104,乗客アプリ（目的地から）,5476,227,8,3,2018/12/6 17:26,,,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/6 17:36,,2018/12/6 18:00,,2018/12/6 17:36,2018/12/6 17:36,0:00:00,0:00:00,,00,00,,,,,
-,☆,17,2018/12/6 17:31,038-050-YELLOW,26109,乗客アプリ（Myルートから）,2215,289,8,1,2018/12/6 17:33,,,35.453715 139.638133,横浜ワールドポーターズ,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/12/6 17:44,,2018/12/6 17:54,,,2018/12/6 17:31,0:00:00,0:00:00,,00,12,,,,,
★,☆,17,2018/12/6 17:33,027-831-GREEN,26110,乗客アプリ（地図から）,4032,856,13,1,2018/12/6 17:33,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/6 17:49,,2018/12/6 17:56,,2018/12/6 17:43,2018/12/6 17:43,0:00:00,0:00:00,,00,05,,,,,
-,☆,17,2018/12/6 17:38,077-456-ORANGE,26119,乗客アプリ（地図から）,2535,532,13,1,2018/12/6 17:38,,,35.452963 139.642093,横浜赤レンガ倉庫,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/12/6 17:58,,2018/12/6 18:07,,,2018/12/6 17:38,0:00:00,0:00:00,,00,,,,,,※同一人物と思われるため一番短い待ち時間を採用
-,☆,17,2018/12/6 17:39,077-456-ORANGE,26122,乗客アプリ（地図から）,2535,568,13,1,2018/12/6 17:39,,,35.452963 139.642093,横浜赤レンガ倉庫,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/12/6 17:58,,2018/12/6 18:07,,,2018/12/6 17:39,0:00:00,0:00:00,,00,19,,,,,※同一人物と思われるため一番短い待ち時間を採用
★,☆,17,2018/12/6 17:48,038-196-YELLOW 038-197-YELLOW 005-785-BLUE 033-635-YELLOW,26128,まちかど端末（店舗から）,0,716,9,4,2018/12/6 18:18,,,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.45435 139.631762,横浜ロイヤルパークホテル,2018/12/6 18:14,,2018/12/6 18:28,,2018/12/6 17:57,2018/12/6 17:57,0:00:00,0:00:00,,00,21,,,,,
-,☆,17,2018/12/6 17:49,077-456-ORANGE,26129,乗客アプリ（地図から）,2535,570,10,1,2018/12/6 17:49,,,35.448801 139.636702,ホテルルートイン横浜馬車道,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/12/6 18:09,,2018/12/6 18:15,,,2018/12/6 17:49,0:00:00,0:00:00,,00,,,,,,※同一人物と思われるため一番短い待ち時間を採用
-,☆,17,2018/12/6 17:52,120-942-SKY,26132,まちかど端末（乗降ポイントから）,0,750,13,1,2018/12/6 17:54,,,35.443704 139.651332,ホテルメルパルク横浜,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/12/6 18:29,,2018/12/6 18:39,,,2018/12/6 17:52,0:00:00,0:00:00,,00,36,,,,,
-,☆,17,2018/12/6 17:57,077-109-ORANGE 056-406-STRAWBERRY,26137,まちかど端末（店舗から）,0,734,15,2,2018/12/6 17:58,,,35.456605 139.635327,横浜ベイホテル東急,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/6 18:37,,2018/12/6 18:48,,,2018/12/6 17:57,0:00:00,0:00:00,,00,39,,,,,※373行と同一人物と思われるため一番短い待ち時間を採用
-,☆,17,2018/12/6 17:58,056-406-STRAWBERRY 077-109-ORANGE,26139,まちかど端末（店舗から）,0,339,5,2,2018/12/6 17:59,,,35.456605 139.635327,横浜ベイホテル東急,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/6 18:43,,2018/12/6 18:54,,,2018/12/6 17:58,0:00:00,0:00:00,,00,,,,,,※372行と同一人物と思われるため一番短い待ち時間を採用
-,☆,17,2018/12/6 17:59,076-912-ORANGE 076-913-ORANGE,26140,まちかど端末（乗降ポイントから）,0,542,15,2,2018/12/6 17:59,,,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/6 18:45,,2018/12/6 19:06,,,2018/12/6 17:59,0:00:00,0:00:00,,00,46,,,,,
★,-,18,2018/12/6 17:37,057-095-STRAWBERRY 073-483-ORANGE 052-347-STRAWBERRY 077-105-ORANGE,26116,まちかど端末（乗降ポイントから）,0,964,4,4,,2018/12/6 18:34,2018/12/6 19:00,35.450554 139.632616,横浜桜木町ワシントンホテル,35.441441 139.648505,横浜中華街朱雀門,2018/12/6 18:35,2018/12/6 18:35,2018/12/6 18:51,2018/12/6 19:06,2018/12/6 18:35,2018/12/6 18:35,0:26:34,1:46:16,449,00,00,13,10,,,
-,-,18,2018/12/6 18:00,056-406-STRAWBERRY 077-109-ORANGE,26141,まちかど端末（乗降ポイントから）,0,511,2,2,,2018/12/6 18:05,2018/12/6 18:11,35.456605 139.635327,横浜ベイホテル東急,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/6 18:10,2018/12/6 18:10,2018/12/6 18:20,2018/12/6 18:12,,2018/12/6 18:00,0:05:24,0:10:48,,00,05,,,,,
-,-,18,2018/12/6 18:08,117-045-SUN,26149,乗客アプリ（地図から）,8475,634,2,1,,2018/12/6 18:19,2018/12/6 18:28,35.447541 139.644914,シルク博物館,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/6 18:18,2018/12/6 18:18,2018/12/6 18:27,2018/12/6 18:30,,2018/12/6 18:08,0:09:00,0:09:00,,00,10,,,,,
-,-,18,2018/12/6 18:09,074-157-ORANGE,26150,乗客アプリ（Myルートから）,5357,643,2,1,,2018/12/6 18:33,2018/12/6 18:45,35.456605 139.635327,横浜ベイホテル東急,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/6 18:36,2018/12/6 18:38,2018/12/6 18:47,2018/12/6 18:50,,2018/12/6 18:09,0:12:07,0:12:07,,00,24,,,,,
-,-,18,2018/12/6 18:10,038-231-YELLOW,26153,まちかど端末（店舗から）,0,305,13,1,,2018/12/6 18:29,2018/12/6 18:36,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/6 18:32,2018/12/6 18:32,2018/12/6 18:41,2018/12/6 18:41,,2018/12/6 18:10,0:07:01,0:07:01,,00,18,,,,,
-,-,18,2018/12/6 18:11,037-566-YELLOW 037-539-YELLOW,26154,まちかど端末（店舗から）,0,584,1,2,,2018/12/6 18:34,2018/12/6 18:49,35.456605 139.635327,横浜ベイホテル東急,35.44291 139.650404,元町・中華街駅（みなとみらい線）,2018/12/6 18:33,2018/12/6 18:35,2018/12/6 18:51,2018/12/6 19:05,,2018/12/6 18:11,0:15:02,0:30:04,,01,23,,,,,
-,-,18,2018/12/6 18:14,032-893-YELLOW 034-527-YELLOW 032-892-YELLOW 033-130-YELLOW,26162,乗客アプリ（地図から）,3290,918,2,4,,2018/12/6 18:48,2018/12/6 18:54,35.44291 139.650404,元町・中華街駅（みなとみらい線）,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/12/6 18:50,2018/12/6 18:53,2018/12/6 19:01,2018/12/6 18:56,,2018/12/6 18:14,0:05:48,0:23:12,,00,34,,,,,
-,-,18,2018/12/6 18:15,069-205-BANANA,26165,乗客アプリ（地図から）,8488,177,3,1,,2018/12/6 18:22,2018/12/6 18:45,35.455715 139.638114,横浜みなとみらい万葉倶楽部,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/12/6 18:20,2018/12/6 18:20,2018/12/6 18:29,2018/12/6 18:46,,2018/12/6 18:15,0:23:07,0:23:07,,01,06,,,,,
-,-,18,2018/12/6 18:16,039-403-YELLOW,26168,まちかど端末（乗降ポイントから）,0,603,3,1,,2018/12/6 18:28,2018/12/6 18:32,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.454389 139.630904,横浜ランドマークタワー,2018/12/6 18:28,2018/12/6 18:29,2018/12/6 18:31,2018/12/6 18:33,,2018/12/6 18:16,0:03:59,0:03:59,,00,12,,,,,
-,-,18,2018/12/6 18:17,026-623-GREEN,26171,乗客アプリ（地図から）,4719,393,4,1,,2018/12/6 18:26,2018/12/6 18:40,35.453715 139.638133,横浜ワールドポーターズ,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/12/6 18:25,2018/12/6 18:27,2018/12/6 18:46,2018/12/6 18:44,,2018/12/6 18:17,0:14:07,0:14:07,,01,09,,,,,
-,-,18,2018/12/6 18:18,115-699-SUN,26172,乗客アプリ（地図から）,1318,204,4,1,,2018/12/6 18:26,2018/12/6 18:40,35.453715 139.638133,横浜ワールドポーターズ,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/12/6 18:26,2018/12/6 18:27,2018/12/6 18:46,2018/12/6 18:43,,2018/12/6 18:18,0:13:56,0:13:56,,00,08,,,,,
-,-,18,2018/12/6 18:20,039-417-YELLOW,26174,乗客アプリ（地図から）,2547,10,3,1,,2018/12/6 18:29,2018/12/6 18:40,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/12/6 18:28,2018/12/6 18:30,2018/12/6 18:38,2018/12/6 18:42,,2018/12/6 18:20,0:11:14,0:11:14,,00,08,,,,,
-,-,18,2018/12/6 18:22,077-115-ORANGE,26175,まちかど端末（乗降ポイントから）,0,809,3,1,,2018/12/6 18:36,2018/12/6 18:48,35.450554 139.632616,横浜桜木町ワシントンホテル,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/6 18:36,2018/12/6 18:37,2018/12/6 18:49,2018/12/6 18:49,,2018/12/6 18:22,0:11:45,0:11:45,,00,14,,,,,
-,-,18,2018/12/6 18:25,141-268-STAR 141-269-STAR,26179,乗客アプリ（目的地から）,4075,845,3,2,,2018/12/6 18:56,2018/12/6 19:02,35.452963 139.642093,横浜赤レンガ倉庫,35.443659 139.650847,横浜マリンタワー,2018/12/6 19:00,2018/12/6 19:00,2018/12/6 19:09,2018/12/6 19:09,,2018/12/6 18:25,0:05:52,0:11:44,,00,30,,,,,
-,-,18,2018/12/6 18:28,038-160-YELLOW,26184,乗客アプリ（地図から）,8434,131,1,1,,2018/12/6 18:37,2018/12/6 18:44,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/12/6 18:38,2018/12/6 18:38,2018/12/6 18:50,2018/12/6 18:58,,2018/12/6 18:28,0:06:58,0:06:58,,00,09,,,,,
★,-,18,2018/12/6 18:31,037-675-YELLOW,26185,乗客アプリ（地図から）,8453,997,6,1,,2018/12/6 18:41,2018/12/6 18:46,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.441441 139.648505,横浜中華街朱雀門,2018/12/6 18:41,2018/12/6 18:41,2018/12/6 18:46,2018/12/6 18:45,2018/12/6 18:41,2018/12/6 18:41,0:04:44,0:04:44,,00,00,,,,,
